date,time_of_day,day_of_week,borough,location,temperature,humidity,weather,vehicle_type,avg_speed_kmph,vehicle_count,accidents_reported,road_condition_score,holiday_flag,congestion_level
2023-05-12 18:00:00,Night,Thursday,Queens,Highway,32.7,58,Rainy,Truck,15.6,4434,1,4,0,HIGH
2023-05-12 19:00:00,Evening,Tuesday,Staten Island,Uptown,23.9,33,Cloudy,Car,69.4,4819,4,6,0,HIGH
2023-05-12 20:00:00,Evening,Saturday,Brooklyn,Market,19.4,73,Cloudy,Car,49.4,3803,0,5,0,HIGH
2023-05-12 21:00:00,Afternoon,Wednesday,Brooklyn,Suburb,26.2,59,Stormy,Truck,51.0,1534,4,1,0,MEDIUM
2023-05-12 22:00:00,Morning,Sunday,Manhattan,Downtown,35.1,48,Foggy,Car,25.7,1301,2,5,0,MEDIUM
2023-05-12 23:00:00,Evening,Thursday,Manhattan,Highway,29.2,53,Rainy,Bicycle,21.3,4755,4,6,0,MEDIUM
2023-05-13 00:00:00,Morning,Tuesday,Brooklyn,Airport,41.1,84,Foggy,Car,62.3,4679,2,4,0,HIGH
2023-05-13 01:00:00,Afternoon,Wednesday,Bronx,Industrial,27.6,75,Stormy,Motorbike,59.4,2771,4,1,0,MEDIUM
2023-05-13 02:00:00,Evening,Thursday,Staten Island,Uptown,16.4,62,Cloudy,Car,46.6,3659,3,9,0,HIGH
2023-05-13 03:00:00,Evening,Tuesday,Manhattan,Suburb,29.0,40,Stormy,Truck,12.0,3965,3,5,0,HIGH
2023-05-13 04:00:00,Evening,Friday,Manhattan,Suburb,28.1,80,Rainy,Truck,19.3,2254,3,4,0,MEDIUM
2023-05-13 05:00:00,Afternoon,Monday,Bronx,Downtown,15.7,43,Clear,Truck,36.4,4512,1,9,1,MEDIUM
2023-05-13 06:00:00,Evening,Friday,Queens,Market,37.1,34,Clear,Bus,14.4,4026,2,7,0,HIGH
2023-05-13 07:00:00,Night,Wednesday,Bronx,Suburb,19.5,56,Stormy,Bus,46.8,1350,0,4,0,MEDIUM
2023-05-13 08:00:00,Afternoon,Tuesday,Brooklyn,Downtown,15.6,31,Cloudy,Bus,61.1,271,2,2,0,LOW
2023-05-13 09:00:00,Night,Saturday,Queens,Airport,31.3,29,Clear,Bus,16.3,3608,4,9,0,HIGH
2023-05-13 10:00:00,Evening,Wednesday,Bronx,Industrial,17.3,92,Foggy,Bicycle,69.9,3811,3,7,0,HIGH
2023-05-13 11:00:00,Evening,Thursday,Brooklyn,Market,24.1,62,Cloudy,Bus,17.7,1451,4,5,0,MEDIUM
2023-05-13 12:00:00,Evening,Friday,Bronx,Airport,38.9,51,Stormy,Bus,65.1,3172,1,2,0,HIGH
2023-05-13 13:00:00,Morning,Tuesday,Manhattan,Airport,35.6,61,Foggy,Bicycle,61.8,4783,4,2,0,HIGH
2023-05-13 14:00:00,Afternoon,Thursday,Bronx,Uptown,40.1,77,Rainy,Bicycle,28.6,3215,3,3,0,MEDIUM
2023-05-13 15:00:00,Morning,Saturday,Bronx,Airport,30.3,87,Clear,Car,35.3,4900,2,4,0,MEDIUM
2023-05-13 16:00:00,Afternoon,Monday,Manhattan,Airport,25.3,74,Clear,Bus,22.0,2490,4,5,0,MEDIUM
2023-05-13 17:00:00,Morning,Tuesday,Queens,Downtown,30.6,30,Clear,Bicycle,35.6,4321,2,2,1,MEDIUM
2023-05-13 18:00:00,Night,Sunday,Queens,Uptown,20.5,56,Windy,Bus,39.5,1696,0,1,0,MEDIUM
2023-05-13 19:00:00,Evening,Monday,Bronx,Market,22.6,81,Windy,Bus,43.1,4593,1,3,1,HIGH
2023-05-13 20:00:00,Afternoon,Tuesday,Manhattan,Market,18.8,55,Rainy,Bus,75.2,3652,3,2,0,HIGH
2023-05-13 21:00:00,Night,Wednesday,Queens,Industrial,31.3,63,Clear,Car,25.3,4288,2,2,0,MEDIUM
2023-05-13 22:00:00,Afternoon,Thursday,Queens,Highway,28.9,45,Windy,Car,60.4,4127,4,9,0,HIGH
2023-05-13 23:00:00,Evening,Wednesday,Bronx,Uptown,27.4,75,Cloudy,Motorbike,41.3,1508,0,7,1,MEDIUM
2023-05-14 00:00:00,Night,Wednesday,Manhattan,Industrial,37.9,38,Rainy,Bus,42.4,3510,1,2,0,HIGH
2023-05-14 01:00:00,Morning,Thursday,Staten Island,Airport,35.7,89,Cloudy,Car,68.0,373,3,5,1,LOW
2023-05-14 02:00:00,Afternoon,Sunday,Staten Island,Downtown,23.9,93,Cloudy,Truck,23.3,4062,4,8,1,MEDIUM
2023-05-14 03:00:00,Morning,Sunday,Bronx,Highway,31.2,69,Foggy,Truck,20.4,2652,3,2,0,MEDIUM
2023-05-14 04:00:00,Afternoon,Thursday,Queens,Airport,24.3,26,Rainy,Truck,42.3,1390,4,2,0,MEDIUM
2023-05-14 05:00:00,Afternoon,Saturday,Staten Island,Market,41.6,94,Cloudy,Motorbike,38.7,1818,2,8,0,MEDIUM
2023-05-14 06:00:00,Morning,Thursday,Queens,Downtown,17.2,60,Clear,Motorbike,67.6,4384,4,5,0,HIGH
2023-05-14 07:00:00,Evening,Monday,Manhattan,Highway,35.4,77,Cloudy,Bicycle,31.7,1782,2,8,0,MEDIUM
2023-05-14 08:00:00,Evening,Thursday,Queens,Industrial,34.5,70,Clear,Bicycle,64.0,1324,3,4,0,MEDIUM
2023-05-14 09:00:00,Night,Monday,Staten Island,Market,29.7,84,Windy,Motorbike,30.0,269,4,7,0,MEDIUM
2023-05-14 10:00:00,Night,Wednesday,Staten Island,Suburb,33.6,40,Foggy,Bicycle,70.6,2762,4,8,0,MEDIUM
2023-05-14 11:00:00,Evening,Thursday,Brooklyn,Downtown,20.8,50,Stormy,Motorbike,80.0,1827,3,3,0,MEDIUM
2023-05-14 12:00:00,Morning,Saturday,Queens,Downtown,25.1,47,Rainy,Car,20.4,1070,0,6,0,MEDIUM
2023-05-14 13:00:00,Morning,Sunday,Bronx,Suburb,15.2,40,Windy,Truck,42.7,396,1,3,0,LOW
2023-05-14 14:00:00,Night,Sunday,Staten Island,Airport,15.5,67,Clear,Bus,51.2,4533,1,3,0,HIGH
2023-05-14 15:00:00,Morning,Wednesday,Brooklyn,Industrial,15.8,88,Foggy,Bus,40.1,1240,0,2,0,MEDIUM
2023-05-14 16:00:00,Night,Wednesday,Manhattan,Uptown,19.5,27,Rainy,Motorbike,21.8,707,1,4,0,MEDIUM
2023-05-14 17:00:00,Night,Sunday,Staten Island,Industrial,40.0,36,Stormy,Bicycle,30.6,979,2,6,0,MEDIUM
2023-05-14 18:00:00,Morning,Tuesday,Manhattan,Highway,37.5,84,Stormy,Motorbike,38.8,818,4,1,0,MEDIUM
2023-05-14 19:00:00,Afternoon,Saturday,Queens,Highway,23.6,33,Clear,Bicycle,10.1,2728,0,4,0,MEDIUM
2023-05-14 20:00:00,Morning,Tuesday,Queens,Uptown,36.9,31,Cloudy,Truck,36.6,3821,1,8,0,MEDIUM
2023-05-14 21:00:00,Afternoon,Wednesday,Staten Island,Industrial,29.3,45,Rainy,Bicycle,54.5,4120,1,3,0,HIGH
2023-05-14 22:00:00,Night,Thursday,Staten Island,Highway,40.8,48,Cloudy,Car,21.1,466,0,7,0,MEDIUM
2023-05-14 23:00:00,Evening,Friday,Manhattan,Market,32.2,75,Rainy,Bus,36.2,2374,2,1,1,MEDIUM
2023-05-15 00:00:00,Afternoon,Wednesday,Bronx,Suburb,19.9,51,Stormy,Bus,79.1,962,4,2,1,LOW
2023-05-15 01:00:00,Night,Friday,Queens,Market,16.8,42,Windy,Truck,34.6,3927,4,8,1,MEDIUM
2023-05-15 02:00:00,Evening,Saturday,Manhattan,Suburb,25.6,74,Cloudy,Motorbike,69.4,4144,1,3,0,HIGH
2023-05-15 03:00:00,Evening,Sunday,Manhattan,Market,40.9,59,Windy,Truck,30.7,1793,2,3,1,MEDIUM
2023-05-15 04:00:00,Afternoon,Wednesday,Staten Island,Airport,36.8,39,Cloudy,Bus,14.6,1165,1,3,0,MEDIUM
2023-05-15 05:00:00,Night,Friday,Brooklyn,Industrial,37.6,69,Clear,Bus,65.7,3699,1,2,0,HIGH
2023-05-15 06:00:00,Morning,Saturday,Staten Island,Highway,26.2,85,Cloudy,Bus,54.7,113,4,3,1,LOW
2023-05-15 07:00:00,Night,Wednesday,Queens,Market,24.3,64,Clear,Motorbike,52.4,781,3,6,0,LOW
2023-05-15 08:00:00,Afternoon,Wednesday,Queens,Market,28.1,66,Foggy,Bus,42.9,797,3,8,1,LOW
2023-05-15 09:00:00,Night,Friday,Manhattan,Suburb,41.8,83,Stormy,Truck,55.4,1955,2,9,1,MEDIUM
2023-05-15 10:00:00,Night,Friday,Bronx,Highway,39.7,44,Windy,Bicycle,42.4,2337,4,1,0,MEDIUM
2023-05-15 11:00:00,Morning,Saturday,Staten Island,Suburb,35.7,44,Foggy,Car,10.3,3215,2,8,1,HIGH
2023-05-15 12:00:00,Afternoon,Sunday,Bronx,Airport,32.0,53,Rainy,Motorbike,72.8,4387,3,6,1,HIGH
2023-05-15 13:00:00,Afternoon,Friday,Staten Island,Uptown,32.5,27,Cloudy,Motorbike,43.9,2198,2,7,1,MEDIUM
2023-05-15 14:00:00,Night,Wednesday,Brooklyn,Airport,36.8,86,Windy,Bicycle,42.4,2810,3,7,0,MEDIUM
2023-05-15 15:00:00,Morning,Monday,Bronx,Market,21.7,94,Clear,Car,33.3,1002,0,1,0,MEDIUM
2023-05-15 16:00:00,Evening,Tuesday,Brooklyn,Industrial,38.9,54,Foggy,Motorbike,11.2,3265,0,1,0,HIGH
2023-05-15 17:00:00,Morning,Tuesday,Bronx,Industrial,20.5,37,Rainy,Car,26.7,835,2,3,1,MEDIUM
2023-05-15 18:00:00,Morning,Tuesday,Staten Island,Industrial,17.8,46,Clear,Truck,15.9,4703,4,5,1,HIGH
2023-05-15 19:00:00,Evening,Tuesday,Queens,Industrial,24.5,25,Foggy,Bus,69.5,900,4,1,0,LOW
2023-05-15 20:00:00,Morning,Monday,Bronx,Suburb,31.4,89,Rainy,Truck,65.9,297,1,6,0,LOW
2023-05-15 21:00:00,Evening,Sunday,Manhattan,Suburb,36.4,83,Windy,Motorbike,24.4,2758,0,3,1,MEDIUM
2023-05-15 22:00:00,Evening,Wednesday,Staten Island,Downtown,27.8,64,Foggy,Car,19.4,2601,2,9,1,MEDIUM
2023-05-15 23:00:00,Night,Monday,Manhattan,Airport,29.1,55,Rainy,Truck,13.7,2339,3,3,0,MEDIUM
2023-05-16 00:00:00,Morning,Tuesday,Manhattan,Market,16.8,47,Stormy,Bus,35.7,3750,2,8,0,MEDIUM
2023-05-16 01:00:00,Afternoon,Tuesday,Bronx,Airport,22.9,58,Windy,Bus,15.0,991,0,2,1,HIGH
2023-05-16 02:00:00,Night,Sunday,Queens,Downtown,19.1,89,Stormy,Bicycle,67.3,4839,3,1,1,HIGH
2023-05-16 03:00:00,Evening,Monday,Brooklyn,Airport,15.2,35,Cloudy,Motorbike,62.1,3331,0,6,0,HIGH
2023-05-16 04:00:00,Afternoon,Friday,Brooklyn,Industrial,31.9,66,Clear,Truck,12.6,4065,0,8,0,HIGH
2023-05-16 05:00:00,Evening,Saturday,Brooklyn,Airport,24.9,43,Windy,Bicycle,78.6,4732,1,1,0,HIGH
2023-05-16 06:00:00,Evening,Monday,Staten Island,Airport,26.6,76,Cloudy,Truck,56.6,2081,2,9,0,MEDIUM
2023-05-16 07:00:00,Evening,Saturday,Manhattan,Industrial,20.8,80,Windy,Bicycle,20.0,3365,0,1,0,HIGH
2023-05-16 08:00:00,Afternoon,Saturday,Bronx,Suburb,22.4,93,Rainy,Motorbike,77.9,4700,3,5,0,HIGH
2023-05-16 09:00:00,Afternoon,Monday,Brooklyn,Highway,23.3,34,Windy,Bus,24.6,2337,3,2,0,MEDIUM
2023-05-16 10:00:00,Morning,Sunday,Brooklyn,Downtown,16.5,68,Clear,Car,35.1,2512,0,6,0,MEDIUM
2023-05-16 11:00:00,Night,Saturday,Queens,Industrial,20.8,53,Windy,Motorbike,77.3,1069,3,1,0,MEDIUM
2023-05-16 12:00:00,Evening,Thursday,Manhattan,Airport,33.7,81,Rainy,Car,14.0,2280,4,4,0,MEDIUM
2023-05-16 13:00:00,Morning,Saturday,Queens,Highway,39.1,72,Foggy,Car,52.0,407,2,7,0,LOW
2023-05-16 14:00:00,Evening,Wednesday,Staten Island,Downtown,32.3,36,Foggy,Motorbike,36.7,2379,0,3,0,MEDIUM
2023-05-16 15:00:00,Evening,Tuesday,Manhattan,Market,16.2,68,Clear,Bus,42.6,1577,4,9,1,MEDIUM
2023-05-16 16:00:00,Night,Wednesday,Brooklyn,Downtown,33.4,57,Foggy,Bicycle,51.0,3544,2,3,1,HIGH
2023-05-16 17:00:00,Night,Monday,Queens,Airport,28.1,64,Stormy,Truck,32.1,2705,0,3,0,MEDIUM
2023-05-16 18:00:00,Evening,Thursday,Queens,Highway,19.5,49,Cloudy,Car,75.3,2392,2,2,1,MEDIUM
2023-05-16 19:00:00,Night,Monday,Queens,Uptown,24.2,53,Clear,Motorbike,27.2,692,4,6,0,MEDIUM
2023-05-16 20:00:00,Evening,Sunday,Staten Island,Suburb,37.9,87,Foggy,Motorbike,72.0,520,0,1,0,LOW
2023-05-16 21:00:00,Night,Monday,Brooklyn,Downtown,17.4,74,Clear,Truck,58.2,3765,0,9,0,HIGH
2023-05-16 22:00:00,Morning,Monday,Brooklyn,Uptown,32.8,89,Cloudy,Bus,77.4,3733,4,9,0,HIGH
2023-05-16 23:00:00,Evening,Saturday,Manhattan,Suburb,31.0,43,Cloudy,Car,21.6,4648,0,6,0,MEDIUM
2023-05-17 00:00:00,Afternoon,Saturday,Queens,Highway,19.7,65,Windy,Truck,54.2,2018,1,6,0,MEDIUM
2023-05-17 01:00:00,Morning,Friday,Brooklyn,Highway,16.4,33,Stormy,Bicycle,28.5,2601,3,1,0,MEDIUM
2023-05-17 02:00:00,Night,Monday,Queens,Downtown,39.7,53,Rainy,Bus,15.0,3329,0,8,0,HIGH
2023-05-17 03:00:00,Night,Monday,Brooklyn,Market,34.3,75,Stormy,Truck,74.1,1383,0,9,0,MEDIUM
2023-05-17 04:00:00,Night,Sunday,Staten Island,Industrial,35.2,41,Clear,Bicycle,57.5,1975,0,2,0,MEDIUM
2023-05-17 05:00:00,Afternoon,Monday,Staten Island,Suburb,20.0,62,Rainy,Truck,48.3,3761,1,1,0,HIGH
2023-05-17 06:00:00,Night,Tuesday,Staten Island,Market,35.5,37,Foggy,Car,18.2,2482,1,7,0,MEDIUM
2023-05-17 07:00:00,Morning,Friday,Brooklyn,Downtown,35.4,39,Windy,Car,43.3,3099,0,8,0,HIGH
2023-05-17 08:00:00,Morning,Wednesday,Brooklyn,Market,23.8,73,Clear,Motorbike,60.8,1064,1,8,0,MEDIUM
2023-05-17 09:00:00,Afternoon,Sunday,Brooklyn,Market,23.6,43,Windy,Truck,37.8,243,1,9,1,MEDIUM
2023-05-17 10:00:00,Evening,Thursday,Brooklyn,Suburb,30.8,56,Foggy,Car,70.7,1412,0,6,0,MEDIUM
2023-05-17 11:00:00,Evening,Friday,Bronx,Market,34.5,26,Clear,Bus,22.7,4850,4,1,1,MEDIUM
2023-05-17 12:00:00,Morning,Thursday,Bronx,Suburb,37.8,47,Cloudy,Motorbike,25.2,3366,1,9,0,MEDIUM
2023-05-17 13:00:00,Evening,Friday,Brooklyn,Market,30.5,32,Rainy,Truck,19.2,4890,3,6,0,HIGH
2023-05-17 14:00:00,Morning,Sunday,Bronx,Downtown,38.4,83,Cloudy,Car,12.6,310,2,6,0,HIGH
2023-05-17 15:00:00,Morning,Wednesday,Manhattan,Highway,35.0,89,Foggy,Bicycle,58.6,4593,0,5,0,HIGH
2023-05-17 16:00:00,Morning,Wednesday,Queens,Downtown,31.6,47,Foggy,Bicycle,55.9,2113,4,6,0,MEDIUM
2023-05-17 17:00:00,Afternoon,Friday,Manhattan,Airport,27.1,70,Rainy,Car,57.1,2377,4,5,0,MEDIUM
2023-05-17 18:00:00,Evening,Friday,Brooklyn,Suburb,37.8,45,Rainy,Truck,48.2,1774,1,2,0,MEDIUM
2023-05-17 19:00:00,Morning,Wednesday,Queens,Uptown,18.8,25,Cloudy,Bicycle,43.6,1575,3,5,0,MEDIUM
2023-05-17 20:00:00,Night,Wednesday,Brooklyn,Market,36.2,69,Foggy,Car,54.2,2200,2,8,0,MEDIUM
2023-05-17 21:00:00,Afternoon,Sunday,Brooklyn,Industrial,20.7,32,Clear,Motorbike,42.5,1393,3,3,1,MEDIUM
2023-05-17 22:00:00,Evening,Saturday,Bronx,Market,18.9,41,Stormy,Motorbike,13.1,3219,1,4,0,HIGH
2023-05-17 23:00:00,Afternoon,Sunday,Brooklyn,Airport,24.5,89,Stormy,Bus,55.9,4212,2,1,0,HIGH
2023-05-18 00:00:00,Afternoon,Wednesday,Bronx,Downtown,38.4,36,Cloudy,Car,17.7,2363,3,2,0,MEDIUM
2023-05-18 01:00:00,Evening,Saturday,Bronx,Suburb,34.1,80,Clear,Bicycle,75.9,3156,0,3,0,HIGH
2023-05-18 02:00:00,Morning,Saturday,Queens,Market,23.9,79,Windy,Motorbike,63.3,3134,3,9,1,HIGH
2023-05-18 03:00:00,Evening,Tuesday,Bronx,Highway,30.2,57,Cloudy,Bicycle,17.0,1888,2,8,0,MEDIUM
2023-05-18 04:00:00,Evening,Saturday,Manhattan,Industrial,19.0,54,Rainy,Bicycle,21.3,1958,2,1,0,MEDIUM
2023-05-18 05:00:00,Morning,Tuesday,Manhattan,Market,30.8,87,Cloudy,Truck,64.8,2926,0,1,0,MEDIUM
2023-05-18 06:00:00,Afternoon,Thursday,Queens,Airport,35.3,53,Foggy,Car,62.9,4743,0,4,0,HIGH
2023-05-18 07:00:00,Morning,Friday,Manhattan,Market,29.9,76,Stormy,Bus,57.0,4190,1,2,1,HIGH
2023-05-18 08:00:00,Morning,Wednesday,Queens,Suburb,32.6,29,Cloudy,Bus,61.3,2244,3,2,0,MEDIUM
2023-05-18 09:00:00,Afternoon,Friday,Brooklyn,Uptown,31.9,34,Cloudy,Motorbike,31.3,3361,2,7,0,MEDIUM
2023-05-18 10:00:00,Afternoon,Wednesday,Staten Island,Market,29.1,41,Foggy,Car,18.6,4887,2,3,0,HIGH
2023-05-18 11:00:00,Afternoon,Thursday,Manhattan,Highway,19.9,36,Cloudy,Bus,14.3,2979,0,9,0,MEDIUM
2023-05-18 12:00:00,Morning,Wednesday,Staten Island,Highway,16.5,54,Foggy,Truck,70.2,1249,1,7,0,MEDIUM
2023-05-18 13:00:00,Night,Wednesday,Brooklyn,Suburb,17.5,28,Stormy,Car,74.9,3074,2,1,0,HIGH
2023-05-18 14:00:00,Morning,Tuesday,Manhattan,Downtown,24.4,77,Rainy,Truck,36.0,3341,0,3,0,MEDIUM
2023-05-18 15:00:00,Night,Friday,Manhattan,Highway,36.9,30,Foggy,Truck,28.4,1502,1,2,0,MEDIUM
2023-05-18 16:00:00,Afternoon,Monday,Queens,Airport,27.2,75,Windy,Car,41.7,3499,2,4,1,HIGH
2023-05-18 17:00:00,Morning,Monday,Bronx,Highway,30.7,61,Clear,Truck,27.3,737,1,5,0,MEDIUM
2023-05-18 18:00:00,Evening,Tuesday,Brooklyn,Downtown,26.9,82,Clear,Motorbike,64.4,532,4,7,1,LOW
2023-05-18 19:00:00,Night,Tuesday,Manhattan,Highway,36.2,25,Stormy,Car,49.2,2308,2,4,0,MEDIUM
2023-05-18 20:00:00,Night,Monday,Queens,Market,33.6,32,Windy,Car,39.8,3652,1,6,0,MEDIUM
2023-05-18 21:00:00,Morning,Wednesday,Queens,Suburb,30.3,88,Windy,Motorbike,52.2,1944,1,3,1,MEDIUM
2023-05-18 22:00:00,Night,Monday,Queens,Airport,37.2,41,Foggy,Bicycle,59.7,4229,3,8,0,HIGH
2023-05-18 23:00:00,Night,Thursday,Brooklyn,Airport,34.6,70,Cloudy,Bus,52.6,4372,0,2,0,HIGH
2023-05-19 00:00:00,Night,Friday,Manhattan,Market,18.9,26,Stormy,Truck,29.1,338,1,9,0,MEDIUM
2023-05-19 01:00:00,Afternoon,Thursday,Queens,Downtown,20.5,41,Foggy,Motorbike,54.7,537,2,1,0,LOW
2023-05-19 02:00:00,Evening,Monday,Bronx,Downtown,34.4,74,Cloudy,Bus,62.9,200,4,2,0,LOW
2023-05-19 03:00:00,Evening,Tuesday,Bronx,Market,35.3,85,Rainy,Motorbike,48.8,3618,1,5,0,HIGH
2023-05-19 04:00:00,Night,Tuesday,Staten Island,Airport,32.5,65,Clear,Truck,32.4,774,3,4,0,MEDIUM
2023-05-19 05:00:00,Night,Monday,Bronx,Market,25.2,31,Windy,Bus,15.9,2303,3,4,1,MEDIUM
2023-05-19 06:00:00,Evening,Thursday,Staten Island,Airport,34.7,54,Foggy,Motorbike,18.7,1931,3,3,0,MEDIUM
2023-05-19 07:00:00,Evening,Wednesday,Staten Island,Suburb,36.2,40,Stormy,Car,34.6,2910,0,2,0,MEDIUM
2023-05-19 08:00:00,Night,Monday,Manhattan,Highway,26.7,28,Windy,Motorbike,63.9,3719,2,5,0,HIGH
2023-05-19 09:00:00,Night,Tuesday,Manhattan,Airport,26.4,50,Stormy,Motorbike,68.0,1561,3,9,0,MEDIUM
2023-05-19 10:00:00,Evening,Wednesday,Bronx,Highway,20.1,63,Windy,Car,66.8,2801,3,8,0,MEDIUM
2023-05-19 11:00:00,Night,Monday,Manhattan,Airport,22.0,74,Stormy,Truck,29.6,206,3,9,0,MEDIUM
2023-05-19 12:00:00,Afternoon,Saturday,Staten Island,Downtown,20.2,55,Foggy,Bicycle,61.1,4334,2,6,0,HIGH
2023-05-19 13:00:00,Morning,Thursday,Manhattan,Highway,30.7,72,Windy,Motorbike,23.5,1080,1,1,1,MEDIUM
2023-05-19 14:00:00,Afternoon,Saturday,Manhattan,Downtown,21.3,59,Rainy,Truck,46.8,2844,3,5,0,MEDIUM
2023-05-19 15:00:00,Morning,Monday,Staten Island,Airport,25.1,71,Foggy,Motorbike,35.4,311,3,5,0,MEDIUM
2023-05-19 16:00:00,Morning,Thursday,Manhattan,Airport,15.7,48,Stormy,Motorbike,58.8,2730,4,4,1,MEDIUM
2023-05-19 17:00:00,Night,Wednesday,Manhattan,Suburb,29.1,66,Cloudy,Bicycle,17.7,2432,0,8,0,MEDIUM
2023-05-19 18:00:00,Afternoon,Monday,Brooklyn,Suburb,32.5,75,Foggy,Bicycle,72.8,959,3,3,0,LOW
2023-05-19 19:00:00,Evening,Friday,Staten Island,Highway,37.9,37,Stormy,Motorbike,21.1,3616,3,1,0,MEDIUM
2023-05-19 20:00:00,Afternoon,Saturday,Staten Island,Uptown,40.0,84,Cloudy,Bus,36.8,1280,2,6,1,MEDIUM
2023-05-19 21:00:00,Night,Tuesday,Bronx,Highway,17.9,94,Clear,Motorbike,15.3,4284,4,8,0,HIGH
2023-05-19 22:00:00,Afternoon,Thursday,Brooklyn,Industrial,24.0,69,Stormy,Motorbike,10.4,4353,2,9,0,HIGH
2023-05-19 23:00:00,Evening,Friday,Manhattan,Uptown,41.5,85,Clear,Truck,70.3,2129,0,3,1,MEDIUM
2023-05-20 00:00:00,Morning,Wednesday,Bronx,Market,22.1,74,Windy,Bicycle,68.6,4177,2,8,0,HIGH
2023-05-20 01:00:00,Evening,Monday,Brooklyn,Downtown,26.0,82,Cloudy,Truck,60.8,2094,0,6,0,MEDIUM
2023-05-20 02:00:00,Evening,Tuesday,Manhattan,Highway,27.2,41,Cloudy,Car,28.9,4561,1,5,0,MEDIUM
2023-05-20 03:00:00,Morning,Saturday,Queens,Highway,17.1,88,Cloudy,Truck,19.3,1959,4,3,0,MEDIUM
2023-05-20 04:00:00,Night,Tuesday,Manhattan,Downtown,28.0,40,Stormy,Car,33.9,4112,1,3,0,MEDIUM
2023-05-20 05:00:00,Evening,Wednesday,Brooklyn,Downtown,30.7,42,Cloudy,Car,29.4,572,1,2,0,MEDIUM
2023-05-20 06:00:00,Night,Sunday,Staten Island,Suburb,17.2,38,Rainy,Motorbike,76.2,427,0,1,0,LOW
2023-05-20 07:00:00,Morning,Tuesday,Bronx,Airport,26.6,61,Windy,Motorbike,54.1,4847,2,4,1,HIGH
2023-05-20 08:00:00,Afternoon,Sunday,Manhattan,Highway,16.6,91,Rainy,Bus,62.8,3071,4,8,0,HIGH
2023-05-20 09:00:00,Evening,Sunday,Staten Island,Downtown,24.7,61,Cloudy,Bus,31.0,1068,1,8,1,MEDIUM
2023-05-20 10:00:00,Evening,Wednesday,Brooklyn,Market,26.1,82,Rainy,Bicycle,26.7,3625,4,2,0,MEDIUM
2023-05-20 11:00:00,Afternoon,Monday,Staten Island,Airport,29.3,43,Stormy,Bicycle,43.6,2971,0,3,0,MEDIUM
2023-05-20 12:00:00,Night,Sunday,Bronx,Uptown,23.4,63,Rainy,Car,78.2,2588,4,1,1,MEDIUM
2023-05-20 13:00:00,Afternoon,Saturday,Staten Island,Market,27.3,41,Cloudy,Motorbike,42.8,2545,0,2,0,MEDIUM
2023-05-20 14:00:00,Morning,Monday,Staten Island,Suburb,29.3,63,Cloudy,Truck,19.1,4361,2,3,0,HIGH
2023-05-20 15:00:00,Morning,Thursday,Bronx,Airport,24.4,49,Clear,Bicycle,55.1,1084,2,6,0,MEDIUM
2023-05-20 16:00:00,Evening,Wednesday,Queens,Industrial,39.9,43,Stormy,Car,41.7,1806,3,9,0,MEDIUM
2023-05-20 17:00:00,Night,Friday,Staten Island,Airport,18.3,73,Stormy,Bicycle,47.2,465,3,6,0,LOW
2023-05-20 18:00:00,Afternoon,Saturday,Brooklyn,Highway,37.0,46,Clear,Motorbike,16.4,3803,2,5,1,HIGH
2023-05-20 19:00:00,Morning,Wednesday,Brooklyn,Highway,27.3,64,Rainy,Bus,32.5,348,0,2,0,MEDIUM
2023-05-20 20:00:00,Afternoon,Wednesday,Bronx,Industrial,20.1,27,Rainy,Motorbike,33.5,3729,2,3,0,MEDIUM
2023-05-20 21:00:00,Afternoon,Sunday,Brooklyn,Suburb,17.0,85,Clear,Car,77.3,3958,4,8,1,HIGH
2023-05-20 22:00:00,Evening,Tuesday,Staten Island,Suburb,24.9,67,Clear,Car,27.3,4223,0,6,1,MEDIUM
2023-05-20 23:00:00,Morning,Monday,Bronx,Downtown,23.7,30,Clear,Bicycle,15.5,3555,3,2,1,HIGH
2023-05-21 00:00:00,Morning,Monday,Manhattan,Downtown,31.7,68,Foggy,Truck,11.7,154,1,4,1,HIGH
2023-05-21 01:00:00,Night,Wednesday,Queens,Uptown,38.7,86,Clear,Bicycle,16.9,4140,1,4,1,HIGH
2023-05-21 02:00:00,Morning,Saturday,Manhattan,Market,41.5,85,Clear,Car,58.6,1020,4,5,0,MEDIUM
2023-05-21 03:00:00,Evening,Tuesday,Manhattan,Downtown,33.9,40,Windy,Bus,41.3,2578,2,4,1,MEDIUM
2023-05-21 04:00:00,Evening,Sunday,Brooklyn,Uptown,35.8,94,Rainy,Bicycle,39.2,2046,0,4,0,MEDIUM
2023-05-21 05:00:00,Evening,Tuesday,Manhattan,Airport,33.0,84,Foggy,Motorbike,62.4,2346,2,6,1,MEDIUM
2023-05-21 06:00:00,Afternoon,Sunday,Bronx,Industrial,33.4,77,Foggy,Bicycle,63.3,1402,1,3,1,MEDIUM
2023-05-21 07:00:00,Morning,Sunday,Bronx,Highway,17.7,65,Cloudy,Bus,32.7,4253,2,6,0,MEDIUM
2023-05-21 08:00:00,Evening,Monday,Manhattan,Airport,30.0,38,Stormy,Bicycle,60.6,3826,4,4,0,HIGH
2023-05-21 09:00:00,Night,Sunday,Bronx,Uptown,26.6,82,Clear,Bus,19.3,1859,3,5,0,MEDIUM
